customer_id,age,gender,region,acquisition_channel,subscription_type,contract_type,tenure_months,monthly_revenue,total_revenue,number_of_products_used,number_of_logins_last_30_days,average_session_duration,feature_usage_score,support_tickets_last_90_days,unresolved_tickets,late_payments,discount_used,payment_method,satisfaction_score,nps_score,last_interaction_days_ago,marketing_email_open_rate,campaign_click_rate,customer_success_calls,renewal_due_in_days,churn
CUST-002103,33,Male,North America,Organic Search,Basic,Two-Year,17,60.82,1033.94,2,20,18.6,26.24,2,0,1,True,PayPal,7.7,29,34,0.167,0.034,0,132,0
CUST-002104,52,Male,North America,Organic Search,Professional,Monthly,40,59.33,2373.2,5,36,28.05,50.82,2,1,1,False,ACH,7.8,52,3,0.596,0.204,1,63,0
CUST-002105,38,Male,North America,Partner,Basic,Monthly,43,52.31,2249.33,1,0,7.93,0.57,5,1,2,True,Credit Card,5.3,-2,76,0.331,0.028,1,324,0
CUST-002106,35,Male,Europe,Organic Search,Professional,Monthly,40,155.38,6215.2,1,13,5.82,7.05,3,1,0,False,Invoice,7.7,66,40,0.471,0.089,1,150,0
CUST-002107,60,Female,North America,Outbound Sales,Professional,Monthly,32,131.83,4218.56,1,24,17.1,22.07,3,0,2,False,Credit Card,5.9,5,43,0.394,0.141,0,295,0
CUST-002108,28,Female,Asia Pacific,Social,Professional,Monthly,25,95.82,2395.5,4,18,32.97,34.77,2,1,1,False,ACH,8.5,81,90,0.163,0.005,0,185,0
CUST-002109,32,Female,Asia Pacific,Social,Enterprise,Annual,15,799.64,11994.6,8,29,56.89,63.84,0,0,1,False,ACH,7.3,37,48,0.322,0.035,3,175,0
CUST-002110,45,Male,North America,Organic Search,Professional,Annual,14,178.54,2499.56,4,27,25.98,36.67,3,1,0,False,Invoice,4.7,-36,80,0.259,0.029,2,171,0
CUST-002111,47,Male,Europe,Social,Enterprise,Annual,2,885.77,1771.54,8,21,59.61,68.35,5,1,0,False,ACH,7.7,16,6,0.414,0.059,4,320,0
CUST-002112,48,Female,Asia Pacific,Organic Search,Basic,Monthly,29,41.67,1208.43,3,17,26.4,31.91,4,1,1,False,PayPal,7.8,39,13,0.625,0.023,1,122,0
CUST-002113,54,Male,Asia Pacific,Paid Search,Enterprise,Monthly,47,625.22,29385.34,5,16,49.82,51.59,1,0,1,False,Credit Card,10.0,81,31,0.299,0.003,2,249,0
CUST-002114,45,Female,Middle East & Africa,Organic Search,Professional,Two-Year,40,166.89,6675.6,3,21,25.18,46.11,3,0,2,True,PayPal,7.8,65,2,0.313,0.026,1,97,0
CUST-002115,48,Male,North America,Outbound Sales,Enterprise,Annual,32,1450.06,46401.92,7,28,42.02,50.31,3,0,0,False,Credit Card,8.9,63,19,0.758,0.145,2,200,0
CUST-002116,39,Male,North America,Organic Search,Professional,Two-Year,35,158.33,5541.55,4,26,44.03,44.46,4,1,0,True,PayPal,9.2,72,66,0.379,0.043,0,274,0
CUST-002117,43,Male,Asia Pacific,Referral,Enterprise,Monthly,5,1191.06,5955.3,7,26,34.34,61.45,3,2,0,False,Credit Card,8.2,55,6,0.641,0.125,2,12,0
CUST-002118,43,Male,North America,Referral,Professional,Monthly,40,91.89,3675.6,3,26,31.77,29.57,4,1,0,True,ACH,5.9,24,13,0.372,0.082,0,163,0
CUST-002119,45,Male,Asia Pacific,Paid Search,Professional,Monthly,23,112.65,2590.95,4,23,34.18,42.66,3,0,0,True,Credit Card,7.0,3,15,0.516,0.141,0,362,0
CUST-002120,52,Female,North America,Outbound Sales,Basic,Annual,57,54.96,3132.72,3,32,28.12,41.92,4,0,1,False,Invoice,7.1,31,0,0.264,0.053,1,81,0
CUST-002121,49,Male,Europe,Paid Search,Professional,Monthly,31,94.7,2935.7,5,34,29.64,54.33,3,1,0,False,PayPal,7.5,37,39,0.637,0.203,1,234,0
CUST-002122,43,Female,Europe,Organic Search,Professional,Monthly,37,90.8,3359.6,2,20,17.57,8.48,6,1,0,False,Invoice,5.9,3,78,0.416,0.088,1,117,0
CUST-002123,31,Male,Asia Pacific,Partner,Business,Annual,14,321.69,4503.66,3,29,26.2,57.85,2,0,0,False,Credit Card,6.8,16,2,0.615,0.046,4,302,0
CUST-002124,43,Male,North America,Referral,Professional,Monthly,28,108.54,3039.12,1,0,24.89,9.66,1,0,0,True,Credit Card,10.0,99,143,0.417,0.147,0,316,0
CUST-002125,42,Female,Asia Pacific,Organic Search,Professional,Monthly,39,101.77,3969.03,5,31,40.0,40.85,4,1,0,True,Invoice,7.9,46,13,0.581,0.058,1,245,0
CUST-002126,45,Female,Asia Pacific,Outbound Sales,Enterprise,Two-Year,34,1503.6,51122.4,8,42,25.32,71.86,2,0,0,False,ACH,8.2,33,3,0.434,0.057,3,188,0
CUST-002127,71,Female,Asia Pacific,Paid Search,Business,Monthly,37,163.04,6032.48,4,32,37.23,46.16,2,2,1,False,Credit Card,5.2,8,16,0.42,0.184,1,265,0
CUST-002128,35,Non-binary,Latin America,Referral,Enterprise,Annual,74,1105.74,81824.76,6,33,42.11,44.87,3,0,0,False,ACH,8.5,53,12,0.524,0.007,4,114,0
CUST-002129,47,Female,Latin America,Organic Search,Basic,Monthly,34,29.45,1001.3,3,19,39.41,48.63,3,0,0,False,Invoice,7.4,69,6,0.464,0.028,1,39,0
CUST-002130,56,Male,Asia Pacific,Paid Search,Business,Two-Year,34,487.79,16584.86,4,20,25.22,39.35,4,2,0,False,Invoice,8.4,59,147,0.307,0.044,5,75,0
CUST-002131,43,Female,Europe,Partner,Professional,Annual,17,116.04,1972.68,3,25,26.21,34.69,3,1,0,True,ACH,7.6,11,6,0.426,0.02,1,179,0
CUST-002132,72,Male,Asia Pacific,Partner,Business,Two-Year,54,414.85,22401.9,3,23,20.7,33.58,3,1,0,False,PayPal,7.0,28,14,0.329,0.041,1,305,0
CUST-002133,37,Male,Middle East & Africa,Paid Search,Professional,Annual,8,169.26,1354.08,3,9,37.07,29.39,1,0,0,False,PayPal,7.5,30,37,0.398,0.06,1,23,0
CUST-002134,46,Female,Europe,Partner,Professional,Annual,7,93.6,655.2,2,13,27.31,15.41,8,1,0,False,Invoice,5.4,3,16,0.56,0.049,2,314,0
CUST-002135,32,Male,North America,Paid Search,Basic,Monthly,31,58.38,1809.78,4,27,23.41,45.87,2,0,0,True,Credit Card,6.2,11,6,0.138,0.018,1,41,0
CUST-002136,37,Female,North America,Organic Search,Basic,Monthly,21,49.91,1048.11,3,21,41.85,37.81,4,2,1,False,Credit Card,8.6,73,69,0.248,0.085,1,150,0
CUST-002137,45,Male,Asia Pacific,Organic Search,Professional,Monthly,30,103.52,3105.6,3,27,18.31,29.2,3,0,0,False,Invoice,7.9,67,4,0.378,0.067,1,185,0
CUST-002138,53,Female,Middle East & Africa,Outbound Sales,Basic,Annual,51,29.65,1512.15,1,16,16.73,39.43,1,0,0,False,Credit Card,9.4,66,6,0.569,0.066,0,48,0
CUST-002139,46,Male,North America,Organic Search,Professional,Two-Year,37,202.68,7499.16,3,22,44.74,33.34,4,0,1,False,ACH,6.1,27,20,0.341,0.072,0,348,0
CUST-002140,58,Female,Middle East & Africa,Paid Search,Basic,Monthly,24,41.58,997.92,1,9,16.42,21.76,3,0,1,False,Credit Card,6.7,14,6,0.186,0.078,0,193,0
CUST-002141,41,Male,North America,Paid Search,Basic,Monthly,40,51.24,2049.6,2,24,20.2,37.04,1,0,0,True,Credit Card,8.4,67,24,0.429,0.13,1,356,0
CUST-002142,38,Female,Europe,Referral,Basic,Monthly,37,46.54,1721.98,1,14,17.18,17.11,2,0,2,True,Credit Card,6.4,2,180,0.093,0.037,1,268,0
CUST-002143,77,Male,Latin America,Paid Search,Basic,Annual,22,73.61,1619.42,2,18,15.47,28.67,7,2,0,True,Credit Card,3.4,-47,12,0.375,0.022,0,176,0
CUST-002144,47,Female,Middle East & Africa,Paid Search,Basic,Two-Year,18,50.01,900.18,2,23,28.68,33.39,0,0,0,True,Invoice,7.9,35,54,0.574,0.032,1,231,0
CUST-002145,33,Female,Europe,Social,Business,Annual,56,437.27,24487.12,5,20,31.17,34.56,3,1,0,True,Credit Card,8.7,74,66,0.787,0.058,1,77,0
CUST-002146,33,Male,Middle East & Africa,Social,Professional,Annual,13,182.4,2371.2,5,33,29.1,55.0,1,1,1,False,Invoice,7.6,30,33,0.384,0.01,0,6,0
CUST-002147,30,Female,Asia Pacific,Organic Search,Basic,Monthly,77,33.21,2557.17,2,16,26.42,21.6,4,1,2,False,Credit Card,5.2,-1,0,0.346,0.061,0,213,0
CUST-002148,54,Male,Latin America,Referral,Basic,Monthly,35,42.99,1504.65,2,7,19.26,11.73,1,1,1,False,Credit Card,5.3,-36,15,0.375,0.086,0,295,0
CUST-002149,37,Male,Latin America,Outbound Sales,Business,Monthly,5,333.37,1666.85,5,36,31.04,51.87,3,1,1,False,Credit Card,7.3,18,7,0.38,0.025,1,56,0
CUST-002150,44,Female,Europe,Social,Basic,Monthly,18,52.23,940.14,4,15,24.52,38.18,2,2,2,True,Credit Card,6.3,6,31,0.611,0.239,0,116,0
CUST-002151,41,Male,North America,Paid Search,Business,Annual,27,404.79,10929.33,7,41,48.25,72.19,1,0,0,False,Credit Card,9.5,87,9,0.444,0.087,0,24,0
CUST-002152,52,Female,North America,Outbound Sales,Business,Annual,27,438.27,11833.29,4,27,34.1,49.59,1,0,0,False,Invoice,8.9,72,2,0.243,0.081,1,260,0
CUST-002153,31,Non-binary,North America,Paid Search,Basic,Monthly,44,45.13,1985.72,1,2,5.48,27.1,0,0,1,True,ACH,9.1,36,0,0.246,0.048,0,33,0
CUST-002154,28,Male,North America,Referral,Enterprise,Annual,15,1166.7,17500.5,3,19,14.89,27.95,4,1,0,False,Credit Card,8.5,63,101,0.561,0.072,3,360,0
CUST-002155,45,Female,North America,Partner,Professional,Annual,35,104.91,3671.85,7,28,48.19,62.56,6,4,0,False,Credit Card,4.6,-5,17,0.723,0.29,1,46,0
CUST-002156,50,Female,North America,Referral,Business,Annual,21,296.21,6220.41,3,21,26.43,34.15,2,1,0,False,Credit Card,7.2,19,16,0.408,0.189,3,310,0
CUST-002157,46,Male,Europe,Outbound Sales,Basic,Monthly,24,44.07,1057.68,1,13,10.91,13.59,1,0,0,False,ACH,6.7,8,80,0.426,0.158,0,146,0
CUST-002158,31,Male,North America,Organic Search,Business,Monthly,48,286.08,13731.84,5,31,51.07,54.48,2,0,0,False,Invoice,9.2,66,96,0.579,0.04,0,296,0
CUST-002159,51,Female,North America,Organic Search,Professional,Monthly,12,132.12,1585.44,2,26,18.67,24.48,3,1,0,True,ACH,7.0,32,43,0.431,0.045,1,97,0
CUST-002160,32,Female,North America,Partner,Basic,Monthly,12,26.59,319.08,2,11,43.89,25.69,4,1,0,True,ACH,6.7,16,15,0.606,0.064,0,144,0
CUST-002161,35,Female,North America,Paid Search,Business,Monthly,10,341.93,3419.3,2,16,24.63,19.91,4,0,0,False,ACH,8.1,17,90,0.045,0.01,3,96,0
CUST-002162,30,Male,Asia Pacific,Partner,Business,Annual,61,417.68,25478.48,2,3,29.94,4.53,6,2,0,False,Credit Card,6.0,35,73,0.594,0.072,3,299,0
CUST-002163,59,Male,Latin America,Outbound Sales,Business,Two-Year,28,267.4,7487.2,4,16,37.57,35.81,2,1,0,False,ACH,5.4,24,21,0.483,0.03,1,81,0
CUST-002164,50,Female,Asia Pacific,Referral,Business,Annual,26,479.83,12475.58,6,28,48.32,41.73,1,0,0,False,Credit Card,8.7,34,26,0.12,0.027,0,75,0
CUST-002165,50,Male,Asia Pacific,Referral,Basic,Annual,29,72.54,2103.66,2,9,16.12,24.93,4,4,0,False,Credit Card,4.5,-15,13,0.446,0.139,1,137,0
CUST-002166,58,Male,Middle East & Africa,Organic Search,Business,Annual,54,441.0,23814.0,3,31,30.56,39.83,2,0,0,False,Invoice,8.4,77,40,0.358,0.202,4,306,0
CUST-002167,78,Non-binary,Asia Pacific,Organic Search,Basic,Annual,18,50.9,916.2,4,32,46.43,51.88,2,2,1,True,Credit Card,6.0,4,32,0.249,0.085,0,110,0
CUST-002168,20,Female,North America,Outbound Sales,Enterprise,Annual,20,1028.79,20575.8,4,20,29.91,30.47,3,3,2,False,Credit Card,4.5,-32,16,0.197,0.05,4,4,0
CUST-002169,32,Female,North America,Partner,Professional,Two-Year,22,140.51,3091.22,3,24,33.87,41.02,5,0,1,False,Invoice,10.0,84,19,0.095,0.013,1,296,0
CUST-002170,34,Female,Europe,Referral,Business,Monthly,49,309.5,15165.5,3,28,33.37,34.34,3,0,0,False,ACH,7.9,27,12,0.196,0.02,3,39,0
CUST-002171,31,Male,Europe,Organic Search,Basic,Annual,11,48.6,534.6,3,22,39.38,38.55,2,2,0,False,Credit Card,7.0,29,5,0.637,0.024,0,9,0
CUST-002172,28,Female,Asia Pacific,Referral,Basic,Monthly,18,48.38,870.84,4,27,22.31,33.15,2,0,0,False,Credit Card,9.0,87,45,0.56,0.175,0,111,0
CUST-002173,38,Female,North America,Organic Search,Business,Monthly,27,312.37,8433.99,4,23,26.47,34.02,2,0,1,False,ACH,8.0,42,103,0.149,0.003,1,257,0
CUST-002174,26,Male,Middle East & Africa,Outbound Sales,Professional,Monthly,32,130.17,4165.44,2,12,21.8,23.74,2,1,0,False,ACH,8.5,63,4,0.392,0.098,0,323,0
CUST-002175,46,Male,Europe,Organic Search,Basic,Monthly,24,41.23,989.52,3,22,23.65,39.17,5,1,4,True,Invoice,7.9,47,46,0.533,0.064,0,140,0
CUST-002176,43,Female,Latin America,Organic Search,Professional,Monthly,30,89.2,2676.0,5,26,40.0,35.57,6,0,1,False,Credit Card,5.0,-19,52,0.435,0.004,0,184,0
CUST-002177,48,Female,Europe,Paid Search,Basic,Annual,39,64.81,2527.59,3,18,14.27,29.68,2,1,0,False,Invoice,8.4,22,13,0.178,0.035,1,87,0
CUST-002178,49,Female,North America,Organic Search,Professional,Annual,20,110.36,2207.2,3,23,36.23,35.45,4,0,1,False,Credit Card,8.2,54,82,0.249,0.072,1,179,0
CUST-002179,50,Female,North America,Social,Business,Monthly,17,298.0,5066.0,5,29,34.54,43.84,1,0,1,False,Credit Card,7.3,39,17,0.057,0.016,4,359,0
CUST-002180,37,Female,North America,Partner,Professional,Annual,31,131.62,4080.22,4,17,37.6,48.22,4,0,0,False,Credit Card,8.8,54,2,0.386,0.064,1,246,0
CUST-002181,70,Female,North America,Partner,Professional,Annual,24,138.22,3317.28,4,14,32.28,38.25,1,0,0,False,Credit Card,9.2,73,29,0.461,0.147,0,312,0
CUST-002182,45,Female,Latin America,Organic Search,Basic,Annual,43,51.88,2230.84,4,16,32.55,38.9,3,1,2,False,ACH,7.8,43,3,0.329,0.086,1,363,0
CUST-002183,18,Male,Europe,Partner,Basic,Monthly,67,41.49,2779.83,1,23,19.89,15.99,4,0,1,True,ACH,7.9,53,105,0.645,0.132,2,247,0
CUST-002184,29,Male,North America,Organic Search,Basic,Monthly,32,46.96,1502.72,1,13,18.48,29.0,3,0,0,False,Credit Card,5.1,8,87,0.434,0.05,0,60,0
CUST-002185,19,Female,North America,Referral,Business,Monthly,18,246.08,4429.44,4,16,25.17,33.52,4,2,0,True,ACH,5.3,11,39,0.252,0.068,1,84,0
CUST-002186,42,Male,Europe,Social,Basic,Annual,51,50.96,2598.96,2,22,25.88,23.22,1,1,0,False,PayPal,7.7,46,23,0.322,0.076,0,35,0
CUST-002187,40,Female,North America,Paid Search,Business,Monthly,20,315.69,6313.8,5,29,19.46,41.05,3,0,0,True,Credit Card,6.1,-3,76,0.284,0.073,1,54,0
CUST-002188,36,Male,North America,Outbound Sales,Professional,Monthly,90,69.91,6291.9,4,24,36.51,55.09,2,1,1,False,Credit Card,7.6,46,82,0.339,0.161,1,129,0
CUST-002189,68,Male,Latin America,Social,Enterprise,Annual,10,1345.56,13455.6,3,14,27.45,40.39,3,2,0,False,Credit Card,8.4,26,1,0.302,0.055,1,128,0
CUST-002190,49,Male,North America,Social,Basic,Monthly,31,65.59,2033.29,2,18,21.66,37.83,2,1,2,False,Credit Card,8.2,70,9,0.466,0.16,3,25,0
CUST-002191,51,Male,Latin America,Referral,Business,Annual,30,407.81,12234.3,5,18,27.44,35.18,2,1,0,False,Credit Card,5.7,-25,103,0.673,0.017,0,127,0
CUST-002192,30,Female,North America,Outbound Sales,Business,Annual,17,339.64,5773.88,3,15,16.36,28.08,2,1,0,True,ACH,8.3,14,10,0.189,0.064,1,50,0
CUST-002193,29,Female,Europe,Paid Search,Professional,Monthly,45,106.49,4792.05,5,25,51.31,41.4,6,2,0,False,Invoice,6.0,-5,13,0.646,0.105,0,289,0
CUST-002194,42,Male,Asia Pacific,Partner,Enterprise,Two-Year,58,1031.58,59831.64,3,1,10.6,14.59,4,1,1,False,Credit Card,8.0,62,31,0.34,0.044,0,190,0
CUST-002195,44,Female,North America,Referral,Basic,Monthly,33,60.44,1994.52,4,25,11.6,27.0,5,1,0,True,ACH,6.3,31,40,0.506,0.025,0,32,0
CUST-002196,18,Male,Asia Pacific,Organic Search,Basic,Annual,21,39.84,836.64,5,25,41.09,52.43,2,0,0,True,Credit Card,7.0,52,1,0.251,0.085,4,140,0
CUST-002197,40,Male,Europe,Paid Search,Enterprise,Annual,20,1275.11,25502.2,4,16,27.0,38.56,2,1,1,True,Credit Card,7.9,66,22,0.232,0.059,3,227,0
CUST-002198,42,Female,Europe,Paid Search,Basic,Annual,12,48.46,581.52,3,13,21.21,19.75,3,3,0,True,Credit Card,4.5,-18,3,0.491,0.035,0,321,0
CUST-002199,39,Male,Latin America,Organic Search,Basic,Monthly,59,58.29,3439.11,1,19,1.0,17.02,2,2,1,True,Invoice,4.8,-39,3,0.28,0.049,0,213,0
CUST-002200,31,Male,Middle East & Africa,Partner,Professional,Monthly,18,131.76,2371.68,5,27,46.88,46.11,3,0,0,False,Invoice,8.1,55,20,0.45,0.095,0,140,0
CUST-002201,35,Male,North America,Outbound Sales,Enterprise,Two-Year,12,1421.31,17055.72,3,12,37.87,21.27,4,1,1,False,Credit Card,5.6,-10,91,0.142,0.047,2,60,0
CUST-002202,40,Male,Asia Pacific,Referral,Business,Two-Year,23,430.32,9897.36,2,19,18.33,37.01,2,1,0,False,Credit Card,8.3,51,7,0.208,0.017,1,181,0
CUST-002203,43,Male,North America,Referral,Basic,Monthly,10,61.45,614.5,3,31,14.14,30.27,4,0,0,False,Credit Card,10.0,93,20,0.372,0.141,1,186,0
CUST-002204,50,Female,North America,Referral,Professional,Monthly,50,73.97,3698.5,2,16,29.78,29.14,4,2,1,False,PayPal,8.3,44,60,0.417,0.029,0,108,0
CUST-002205,56,Male,North America,Organic Search,Professional,Monthly,30,71.14,2134.2,3,15,24.2,37.82,3,2,1,False,Credit Card,6.7,12,19,0.27,0.002,0,359,1
CUST-002206,38,Female,Europe,Organic Search,Business,Two-Year,25,313.58,7839.5,5,34,51.82,53.19,2,0,0,True,Invoice,6.4,37,7,0.561,0.024,1,129,0
CUST-002207,36,Female,Asia Pacific,Organic Search,Basic,Two-Year,9,56.13,505.17,2,15,28.03,22.75,1,0,0,True,ACH,7.4,18,21,0.259,0.032,0,8,0
CUST-002208,48,Prefer not to say,Europe,Outbound Sales,Basic,Monthly,6,37.85,227.1,2,12,29.1,28.92,3,1,1,False,ACH,7.1,3,22,0.613,0.167,0,257,0
CUST-002209,50,Female,Middle East & Africa,Outbound Sales,Business,Annual,35,329.05,11516.75,8,50,46.88,91.52,3,1,0,False,Credit Card,7.8,43,10,0.168,0.031,2,209,0
CUST-002210,36,Female,Asia Pacific,Partner,Basic,Monthly,31,61.41,1903.71,2,21,22.11,20.62,3,0,1,True,ACH,7.0,33,5,0.378,0.056,1,338,0
CUST-002211,52,Female,North America,Paid Search,Professional,Annual,35,120.2,4207.0,5,23,28.19,47.77,2,0,0,True,Credit Card,8.8,76,37,0.754,0.036,0,233,0
CUST-002212,55,Prefer not to say,North America,Social,Business,Monthly,16,372.64,5962.24,6,31,37.73,57.6,1,0,0,False,ACH,10.0,85,34,0.192,0.074,4,125,0
CUST-002213,59,Male,Europe,Organic Search,Professional,Monthly,11,117.07,1287.77,4,22,25.17,44.66,5,1,0,False,Invoice,6.2,5,117,0.564,0.049,0,225,0
CUST-002214,65,Female,North America,Organic Search,Professional,Monthly,42,142.73,5994.66,3,22,31.2,33.53,4,0,1,False,ACH,7.8,24,18,0.114,0.007,1,249,0
CUST-002215,31,Male,North America,Referral,Business,Annual,20,391.26,7825.2,7,32,46.9,69.93,1,0,0,False,Credit Card,9.8,96,6,0.18,0.042,2,3,0
CUST-002216,42,Female,North America,Partner,Professional,Monthly,11,124.14,1365.54,1,22,8.8,41.22,4,2,0,False,Credit Card,6.0,6,10,0.387,0.046,1,297,0
CUST-002217,42,Male,Europe,Social,Business,Monthly,34,290.88,9889.92,5,22,32.06,49.03,2,1,1,True,ACH,9.5,80,28,0.205,0.032,1,68,0
CUST-002218,41,Male,Europe,Outbound Sales,Professional,Annual,22,112.38,2472.36,5,14,28.31,28.82,4,0,0,False,Credit Card,7.8,37,50,0.239,0.008,0,185,0
CUST-002219,34,Female,Europe,Social,Professional,Monthly,35,75.04,2626.4,5,24,33.39,47.05,2,1,1,False,Invoice,7.8,32,7,0.194,0.034,0,134,0
CUST-002220,23,Male,Asia Pacific,Referral,Professional,Monthly,51,130.68,6664.68,5,14,31.1,46.37,1,0,1,False,ACH,7.1,21,8,0.114,0.011,0,155,0
CUST-002221,43,Male,Middle East & Africa,Social,Professional,Annual,14,183.27,2565.78,5,30,25.43,43.29,4,2,1,False,ACH,4.7,-15,13,0.584,0.07,1,320,0
CUST-002222,32,Female,Asia Pacific,Referral,Basic,Monthly,51,39.6,2019.6,2,20,30.64,25.12,2,0,0,False,Credit Card,7.8,35,64,0.303,0.104,2,26,0
CUST-002223,43,Female,North America,Partner,Professional,Monthly,27,114.53,3092.31,1,0,2.93,4.9,1,0,2,True,Credit Card,9.2,69,5,0.668,0.007,0,235,0
CUST-002224,32,Non-binary,Europe,Partner,Enterprise,Two-Year,16,1033.78,16540.48,6,19,45.89,49.01,2,1,0,False,ACH,7.3,23,46,0.712,0.121,5,121,0
CUST-002225,28,Female,North America,Outbound Sales,Professional,Annual,29,132.38,3839.02,3,26,38.61,61.65,5,1,0,False,Invoice,5.9,-11,6,0.443,0.07,0,237,0
CUST-002226,45,Male,Middle East & Africa,Organic Search,Business,Annual,33,342.61,11306.13,5,24,41.79,48.2,3,1,0,False,ACH,5.1,-16,62,0.708,0.049,0,90,0
CUST-002227,44,Male,Europe,Partner,Professional,Monthly,34,97.87,3327.58,2,18,32.59,25.3,3,0,0,False,Invoice,8.7,48,15,0.513,0.06,1,75,0
CUST-002228,50,Female,North America,Paid Search,Professional,Annual,64,110.04,7042.56,3,18,21.67,37.36,4,2,0,True,Credit Card,7.2,40,1,0.665,0.237,1,339,0
CUST-002229,70,Female,Asia Pacific,Referral,Professional,Monthly,12,140.73,1688.76,1,10,2.52,0.49,6,2,0,False,Credit Card,5.9,7,73,0.35,0.04,0,354,0
CUST-002230,46,Female,Europe,Referral,Basic,Annual,37,63.2,2338.4,2,22,37.4,35.23,5,1,0,False,Invoice,7.6,35,1,0.301,0.098,0,206,0
CUST-002231,48,Female,Middle East & Africa,Paid Search,Basic,Annual,18,67.05,1206.9,5,30,34.77,46.07,4,2,0,False,Credit Card,5.3,9,51,0.556,0.031,1,88,0
CUST-002232,28,Male,North America,Referral,Business,Annual,42,422.97,17764.74,4,20,26.91,39.34,4,1,0,True,Invoice,6.3,37,26,0.572,0.147,2,162,0
CUST-002233,25,Male,North America,Partner,Basic,Monthly,63,36.15,2277.45,4,17,32.05,28.78,3,1,0,False,Invoice,6.9,18,55,0.177,0.012,0,136,1
CUST-002234,63,Female,Latin America,Organic Search,Professional,Monthly,23,99.25,2282.75,6,21,34.76,53.31,2,1,0,False,Credit Card,7.5,7,13,0.232,0.111,0,198,0
CUST-002235,30,Male,Europe,Referral,Professional,Monthly,32,123.61,3955.52,5,24,36.09,53.99,1,0,1,False,Credit Card,9.6,80,9,0.615,0.122,0,137,0
CUST-002236,28,Female,North America,Organic Search,Basic,Monthly,70,37.12,2598.4,2,19,26.27,30.1,7,1,0,False,Credit Card,5.9,-28,100,0.315,0.054,0,312,0
CUST-002237,41,Female,Europe,Outbound Sales,Basic,Monthly,19,59.78,1135.82,1,20,13.59,9.7,3,0,0,True,Credit Card,5.1,21,16,0.431,0.078,0,150,0
CUST-002238,41,Male,Asia Pacific,Outbound Sales,Enterprise,Monthly,57,916.43,52236.51,8,38,57.72,86.03,3,1,2,False,Invoice,9.4,62,17,0.643,0.033,5,240,0
CUST-002239,30,Female,North America,Organic Search,Professional,Monthly,42,92.05,3866.1,3,21,14.88,29.12,2,0,0,False,PayPal,10.0,88,12,0.527,0.167,0,37,0
CUST-002240,38,Male,North America,Paid Search,Basic,Annual,50,59.53,2976.5,1,14,29.28,25.68,2,0,1,False,Invoice,6.0,25,169,0.372,0.06,0,154,0
CUST-002241,58,Female,North America,Organic Search,Basic,Monthly,18,52.83,950.94,2,12,8.9,23.44,1,1,0,False,PayPal,8.1,57,7,0.608,0.111,2,49,0
CUST-002242,32,Male,North America,Referral,Basic,Two-Year,21,65.16,1368.36,2,9,12.74,16.42,5,2,0,False,Invoice,5.7,7,1,0.177,0.005,0,16,0
CUST-002243,24,Male,Europe,Organic Search,Business,Annual,36,423.4,15242.4,8,35,50.5,69.83,4,0,0,False,Invoice,7.4,45,22,0.39,0.013,1,197,0
CUST-002244,54,Female,North America,Partner,Business,Monthly,34,336.22,11431.48,2,19,11.42,18.92,2,0,1,False,Credit Card,7.8,50,50,0.124,0.008,0,304,0
CUST-002245,48,Non-binary,Asia Pacific,Paid Search,Basic,Monthly,37,60.85,2251.45,1,13,19.8,9.42,3,2,2,True,Credit Card,6.8,13,53,0.417,0.004,1,6,0
CUST-002246,34,Female,Europe,Referral,Professional,Monthly,14,141.83,1985.62,5,18,11.82,28.64,7,0,1,False,Credit Card,6.7,-15,37,0.167,0.017,0,119,0
CUST-002247,21,Female,Europe,Referral,Professional,Monthly,21,98.55,2069.55,5,18,39.57,45.49,0,0,1,True,Credit Card,9.2,87,47,0.618,0.185,0,81,0
CUST-002248,32,Female,North America,Partner,Basic,Monthly,18,38.15,686.7,2,7,17.54,27.1,3,1,1,True,ACH,6.2,10,7,0.554,0.263,1,100,0
CUST-002249,41,Male,Europe,Partner,Professional,Monthly,20,111.97,2239.4,7,44,48.34,74.89,1,0,0,True,Invoice,10.0,73,21,0.32,0.046,1,96,0
CUST-002250,57,Male,North America,Referral,Professional,Monthly,45,114.65,5159.25,3,22,52.5,55.25,1,1,2,False,Credit Card,6.8,14,1,0.302,0.037,1,7,0
CUST-002251,29,Prefer not to say,Middle East & Africa,Partner,Professional,Monthly,39,97.79,3813.81,3,20,25.41,39.14,5,0,0,True,PayPal,6.3,-11,26,0.349,0.095,2,90,0
CUST-002252,41,Male,North America,Paid Search,Enterprise,Monthly,23,719.77,16554.71,8,35,53.23,73.6,4,3,1,False,Invoice,7.0,20,1,0.451,0.141,0,334,0
CUST-002253,51,Female,Asia Pacific,Organic Search,Professional,Annual,16,130.04,2080.64,7,39,61.85,81.08,3,1,0,True,Credit Card,8.7,52,0,0.511,0.042,2,359,0
CUST-002254,18,Male,Europe,Paid Search,Basic,Annual,48,46.52,2232.96,2,33,17.21,35.97,7,0,0,False,Credit Card,5.4,0,77,0.578,0.128,1,185,0
CUST-002255,55,Non-binary,Asia Pacific,Paid Search,Professional,Monthly,7,116.42,814.94,2,11,30.01,30.11,5,3,0,False,Credit Card,4.5,-14,70,0.542,0.363,0,105,0
